Word,Rank,Frequency,Pr(%),r*Pr
anthrozoology,22896,1,0.0%,0.034176
sirtris,22897,1,0.0%,0.034178
liveability,22898,1,0.0%,0.034179
trilobate,22899,1,0.0%,0.034181
variance,22900,1,0.0%,0.034182
sims,22901,1,0.0%,0.034184
baz,22902,1,0.0%,0.034185
inlets,22903,1,0.0%,0.034187
estonia,22904,1,0.0%,0.034188
condemning,22905,1,0.0%,0.034190
macromolecular,22906,1,0.0%,0.034191
overpaying,22907,1,0.0%,0.034193
agony,22908,1,0.0%,0.034194
vlt,22909,1,0.0%,0.034196
mainstay,22910,1,0.0%,0.034197
northcliffe,22911,1,0.0%,0.034199
nervousness,22912,1,0.0%,0.034200
expectancy,22913,1,0.0%,0.034202
impresses,22914,1,0.0%,0.034203
downgrading,22915,1,0.0%,0.034205
clamouring,22916,1,0.0%,0.034206
anaesthetics,22917,1,0.0%,0.034208
pavel,22918,1,0.0%,0.034209
garnishes,22919,1,0.0%,0.034211
aurantiaca,22920,1,0.0%,0.034212
misuses,22921,1,0.0%,0.034214
seesaw,22922,1,0.0%,0.034215
unmistakably,22923,1,0.0%,0.034217
superconductive,22924,1,0.0%,0.034218
embalmers,22925,1,0.0%,0.034220
optimality,22926,1,0.0%,0.034221
umbra,22927,1,0.0%,0.034223
confrontations,22928,1,0.0%,0.034224
humorous,22929,1,0.0%,0.034226
rodolfo,22930,1,0.0%,0.034227
malathion,22931,1,0.0%,0.034229
electioneering,22932,1,0.0%,0.034230
tenindewa,22933,1,0.0%,0.034232
decry,22934,1,0.0%,0.034233
collider,22935,1,0.0%,0.034235
soothe,22936,1,0.0%,0.034236
overloaded,22937,1,0.0%,0.034238
campdrafter,22938,1,0.0%,0.034239
focal,22939,1,0.0%,0.034241
koji,22940,1,0.0%,0.034242
rapists,22941,1,0.0%,0.034244
densely,22942,1,0.0%,0.034245
computed,22943,1,0.0%,0.034247
impartially,22944,1,0.0%,0.034248
tradespeople,22945,1,0.0%,0.034250
polytechnique,22946,1,0.0%,0.034251
hagen,22947,1,0.0%,0.034253
arrows,22948,1,0.0%,0.034254
mutually,22949,1,0.0%,0.034256
homeless,22950,1,0.0%,0.034257
rubbery,22951,1,0.0%,0.034258
curvature,22952,1,0.0%,0.034260
muslims,22953,1,0.0%,0.034261
stump,22954,1,0.0%,0.034263
differentiations,22955,1,0.0%,0.034264
yarraman,22956,1,0.0%,0.034266
heavyweight,22957,1,0.0%,0.034267
flashlight,22958,1,0.0%,0.034269
searcher,22959,1,0.0%,0.034270
fade,22960,1,0.0%,0.034272
wallaroo,22961,1,0.0%,0.034273
volcanism,22962,1,0.0%,0.034275
trending,22963,1,0.0%,0.034276
categorises,22964,1,0.0%,0.034278
strelley,22965,1,0.0%,0.034279
jinny,22966,1,0.0%,0.034281
literacy,22967,1,0.0%,0.034282
inefficiently,22968,1,0.0%,0.034284
phasing,22969,1,0.0%,0.034285
volkswagons,22970,1,0.0%,0.034287
trimester,22971,1,0.0%,0.034288
kupang,22972,1,0.0%,0.034290
forgery,22973,1,0.0%,0.034291
teased,22974,1,0.0%,0.034293
foreshadow,22975,1,0.0%,0.034294
meg,22976,1,0.0%,0.034296
bequeathed,22977,1,0.0%,0.034297
invites,22978,1,0.0%,0.034299
buggered,22979,1,0.0%,0.034300
mcguaran,22980,1,0.0%,0.034302
nanopaper,22981,1,0.0%,0.034303
humanitarian,22982,1,0.0%,0.034305
clinique,22983,1,0.0%,0.034306
millenium,22984,1,0.0%,0.034308
wassily,22985,1,0.0%,0.034309
tempera,22986,1,0.0%,0.034311
dislike,22987,1,0.0%,0.034312
helpline,22988,1,0.0%,0.034314
shattered,22989,1,0.0%,0.034315
arbor,22990,1,0.0%,0.034317
turbocharged,22991,1,0.0%,0.034318
abbey,22992,1,0.0%,0.034320
extrapolation,22993,1,0.0%,0.034321
daydream,22994,1,0.0%,0.034323
heckling,22995,1,0.0%,0.034324
directorate,22996,1,0.0%,0.034326
conceptions,22997,1,0.0%,0.034327
bradfield,22998,1,0.0%,0.034329
edinburghwere,22999,1,0.0%,0.034330
guaranteeing,23000,1,0.0%,0.034332
outgrowth,23001,1,0.0%,0.034333
syracuse,23002,1,0.0%,0.034335
brigade,23003,1,0.0%,0.034336
polycyclic,23004,1,0.0%,0.034338
governors,23005,1,0.0%,0.034339
cookie,23006,1,0.0%,0.034341
pollutant,23007,1,0.0%,0.034342
mushotzky,23008,1,0.0%,0.034344
methylphenidate,23009,1,0.0%,0.034345
sleuth,23010,1,0.0%,0.034347
biennial,23011,1,0.0%,0.034348
repositories,23012,1,0.0%,0.034350
bathing,23013,1,0.0%,0.034351
radioastronomy,23014,1,0.0%,0.034353
tweets,23015,1,0.0%,0.034354
boiled,23016,1,0.0%,0.034356
malvin,23017,1,0.0%,0.034357
narrowed,23018,1,0.0%,0.034359
argentinian,23019,1,0.0%,0.034360
hod,23020,1,0.0%,0.034361
tbilisi,23021,1,0.0%,0.034363
silla,23022,1,0.0%,0.034364
walkway,23023,1,0.0%,0.034366
brainpower,23024,1,0.0%,0.034367
treatises,23025,1,0.0%,0.034369
wisps,23026,1,0.0%,0.034370
runners,23027,1,0.0%,0.034372
jays,23028,1,0.0%,0.034373
macropod,23029,1,0.0%,0.034375
godson,23030,1,0.0%,0.034376
raiding,23031,1,0.0%,0.034378
shakeup,23032,1,0.0%,0.034379
compelled,23033,1,0.0%,0.034381
hammers,23034,1,0.0%,0.034382
ascertaining,23035,1,0.0%,0.034384
unaltered,23036,1,0.0%,0.034385
roubiliac,23037,1,0.0%,0.034387
casualty,23038,1,0.0%,0.034388
bettio,23039,1,0.0%,0.034390
sequester,23040,1,0.0%,0.034391
belted,23041,1,0.0%,0.034393
carpets,23042,1,0.0%,0.034394
pikelets,23043,1,0.0%,0.034396
intoxicating,23044,1,0.0%,0.034397
hundredth,23045,1,0.0%,0.034399
temper,23046,1,0.0%,0.034400
darwinian,23047,1,0.0%,0.034402
wingrave,23048,1,0.0%,0.034403
anonymity,23049,1,0.0%,0.034405
knackery,23050,1,0.0%,0.034406
asphyxia,23051,1,0.0%,0.034408
nanchang,23052,1,0.0%,0.034409
agriculturally,23053,1,0.0%,0.034411
graz,23054,1,0.0%,0.034412
hydroxymethylfurfural,23055,1,0.0%,0.034414
underweight,23056,1,0.0%,0.034415
leafscale,23057,1,0.0%,0.034417
regrets,23058,1,0.0%,0.034418
embryonically,23059,1,0.0%,0.034420
wintering,23060,1,0.0%,0.034421
thermohaline,23061,1,0.0%,0.034423
phosphates,23062,1,0.0%,0.034424
sarcoma,23063,1,0.0%,0.034426
kuruman,23064,1,0.0%,0.034427
hitchhiking,23065,1,0.0%,0.034429
magnetotellurics,23066,1,0.0%,0.034430
vindicates,23067,1,0.0%,0.034432
encircled,23068,1,0.0%,0.034433
neurons,23069,1,0.0%,0.034435
crossbred,23070,1,0.0%,0.034436
psilocybe,23071,1,0.0%,0.034438
ginny,23072,1,0.0%,0.034439
adore,23073,1,0.0%,0.034441
mavroudis,23074,1,0.0%,0.034442
socialise,23075,1,0.0%,0.034444
dripping,23076,1,0.0%,0.034445
soccerball,23077,1,0.0%,0.034447
humphries,23078,1,0.0%,0.034448
magi,23079,1,0.0%,0.034450
gout,23080,1,0.0%,0.034451
gobble,23081,1,0.0%,0.034453
treadmill,23082,1,0.0%,0.034454
flyaway,23083,1,0.0%,0.034456
melville,23084,1,0.0%,0.034457
flagstaff,23085,1,0.0%,0.034459
possessed,23086,1,0.0%,0.034460
stomachs,23087,1,0.0%,0.034462
labradors,23088,1,0.0%,0.034463
vegetion,23089,1,0.0%,0.034464
ethology,23090,1,0.0%,0.034466
ngori,23091,1,0.0%,0.034467
bmw,23092,1,0.0%,0.034469
bangtail,23093,1,0.0%,0.034470
sheltering,23094,1,0.0%,0.034472
psophodes,23095,1,0.0%,0.034473
loo,23096,1,0.0%,0.034475
overuse,23097,1,0.0%,0.034476
watchful,23098,1,0.0%,0.034478
annihilated,23099,1,0.0%,0.034479
unknowns,23100,1,0.0%,0.034481
unimproved,23101,1,0.0%,0.034482
vestergaard,23102,1,0.0%,0.034484
suprising,23103,1,0.0%,0.034485
smallgoods,23104,1,0.0%,0.034487
hastily,23105,1,0.0%,0.034488
netting,23106,1,0.0%,0.034490
stephanie,23107,1,0.0%,0.034491
sauroposeidon,23108,1,0.0%,0.034493
preschool,23109,1,0.0%,0.034494
thoroughbreds,23110,1,0.0%,0.034496
implicates,23111,1,0.0%,0.034497
haste,23112,1,0.0%,0.034499
deforestation,23113,1,0.0%,0.034500
clan,23114,1,0.0%,0.034502
energic,23115,1,0.0%,0.034503
triabunna,23116,1,0.0%,0.034505
psychotherapy,23117,1,0.0%,0.034506
cherax,23118,1,0.0%,0.034508
gingerich,23119,1,0.0%,0.034509
surbiton,23120,1,0.0%,0.034511
uncluttered,23121,1,0.0%,0.034512
herceptin,23122,1,0.0%,0.034514
impotence,23123,1,0.0%,0.034515
paragliders,23124,1,0.0%,0.034517
scheinfeld,23125,1,0.0%,0.034518
stagnant,23126,1,0.0%,0.034520
mulloway,23127,1,0.0%,0.034521
matchbox,23128,1,0.0%,0.034523
protracted,23129,1,0.0%,0.034524
recourse,23130,1,0.0%,0.034526
tablet,23131,1,0.0%,0.034527
mustered,23132,1,0.0%,0.034529
hijacked,23133,1,0.0%,0.034530
rabies,23134,1,0.0%,0.034532
clockwork,23135,1,0.0%,0.034533
hungary,23136,1,0.0%,0.034535
rostrata,23137,1,0.0%,0.034536
polycarbonate,23138,1,0.0%,0.034538
glucocorticoid,23139,1,0.0%,0.034539
stephenson,23140,1,0.0%,0.034541
batey,23141,1,0.0%,0.034542
badge,23142,1,0.0%,0.034544
certificate,23143,1,0.0%,0.034545
violaceus,23144,1,0.0%,0.034547
groaned,23145,1,0.0%,0.034548
unobtrusively,23146,1,0.0%,0.034550
styled,23147,1,0.0%,0.034551
paradoxes,23148,1,0.0%,0.034553
growes,23149,1,0.0%,0.034554
centered,23150,1,0.0%,0.034556
cyan,23151,1,0.0%,0.034557
foreshadowed,23152,1,0.0%,0.034559
cattleyards,23153,1,0.0%,0.034560
junee,23154,1,0.0%,0.034562
whisper,23155,1,0.0%,0.034563
andrea,23156,1,0.0%,0.034564
galley,23157,1,0.0%,0.034566
fester,23158,1,0.0%,0.034567
kilomgram,23159,1,0.0%,0.034569
delessert,23160,1,0.0%,0.034570
genetioc,23161,1,0.0%,0.034572
johnes,23162,1,0.0%,0.034573
gin,23163,1,0.0%,0.034575
cabling,23164,1,0.0%,0.034576
conveyer,23165,1,0.0%,0.034578
avoidance,23166,1,0.0%,0.034579
honeycomb,23167,1,0.0%,0.034581
albuquerque,23168,1,0.0%,0.034582
decontaminate,23169,1,0.0%,0.034584
ipods,23170,1,0.0%,0.034585
nufarm,23171,1,0.0%,0.034587
deteriorates,23172,1,0.0%,0.034588
calculator,23173,1,0.0%,0.034590
gsoh,23174,1,0.0%,0.034591
unavailable,23175,1,0.0%,0.034593
sussan,23176,1,0.0%,0.034594
carrot,23177,1,0.0%,0.034596
pints,23178,1,0.0%,0.034597
brom,23179,1,0.0%,0.034599
stephan,23180,1,0.0%,0.034600
leda,23181,1,0.0%,0.034602
takings,23182,1,0.0%,0.034603
eradicating,23183,1,0.0%,0.034605
unvetted,23184,1,0.0%,0.034606
reinvigorate,23185,1,0.0%,0.034608
gook,23186,1,0.0%,0.034609
puerto,23187,1,0.0%,0.034611
recency,23188,1,0.0%,0.034612
holen,23189,1,0.0%,0.034614
texel,23190,1,0.0%,0.034615
grisotis,23191,1,0.0%,0.034617
chased,23192,1,0.0%,0.034618
overheating,23193,1,0.0%,0.034620
deprives,23194,1,0.0%,0.034621
sharpened,23195,1,0.0%,0.034623
sal,23196,1,0.0%,0.034624
complicates,23197,1,0.0%,0.034626
mulls,23198,1,0.0%,0.034627
habitation,23199,1,0.0%,0.034629
backpacks,23200,1,0.0%,0.034630
stereoscopic,23201,1,0.0%,0.034632
almanac,23202,1,0.0%,0.034633
roweth,23203,1,0.0%,0.034635
topical,23204,1,0.0%,0.034636
spinners,23205,1,0.0%,0.034638
anaesthetic,23206,1,0.0%,0.034639
luxuriant,23207,1,0.0%,0.034641
creighton,23208,1,0.0%,0.034642
wong,23209,1,0.0%,0.034644
mata,23210,1,0.0%,0.034645
ruggies,23211,1,0.0%,0.034647
laurasia,23212,1,0.0%,0.034648
stirling,23213,1,0.0%,0.034650
grafted,23214,1,0.0%,0.034651
smeaton,23215,1,0.0%,0.034653
helio,23216,1,0.0%,0.034654
anticancer,23217,1,0.0%,0.034656
perfection,23218,1,0.0%,0.034657
prophesy,23219,1,0.0%,0.034659
roaming,23220,1,0.0%,0.034660
subducted,23221,1,0.0%,0.034662
ilani,23222,1,0.0%,0.034663
immotile,23223,1,0.0%,0.034665
smoked,23224,1,0.0%,0.034666
cognitively,23225,1,0.0%,0.034667
riodevensis,23226,1,0.0%,0.034669
useless,23227,1,0.0%,0.034670
elliot,23228,1,0.0%,0.034672
swallowed,23229,1,0.0%,0.034673
tics,23230,1,0.0%,0.034675
attests,23231,1,0.0%,0.034676
hertfordshire,23232,1,0.0%,0.034678
vogue,23233,1,0.0%,0.034679
workcover,23234,1,0.0%,0.034681
postulated,23235,1,0.0%,0.034682
ramos,23236,1,0.0%,0.034684
inviting,23237,1,0.0%,0.034685
embraced,23238,1,0.0%,0.034687
enticing,23239,1,0.0%,0.034688
portraying,23240,1,0.0%,0.034690
blades,23241,1,0.0%,0.034691
bennike,23242,1,0.0%,0.034693
euphoria,23243,1,0.0%,0.034694
cetacean,23244,1,0.0%,0.034696
lenox,23245,1,0.0%,0.034697
prairies,23246,1,0.0%,0.034699
insides,23247,1,0.0%,0.034700
appreciation,23248,1,0.0%,0.034702
howie,23249,1,0.0%,0.034703
knit,23250,1,0.0%,0.034705
bohemian,23251,1,0.0%,0.034706
aromas,23252,1,0.0%,0.034708
panky,23253,1,0.0%,0.034709
extremophiles,23254,1,0.0%,0.034711
cytori,23255,1,0.0%,0.034712
suspends,23256,1,0.0%,0.034714
vacated,23257,1,0.0%,0.034715
forschungsinstitut,23258,1,0.0%,0.034717
hight,23259,1,0.0%,0.034718
rebuff,23260,1,0.0%,0.034720
freer,23261,1,0.0%,0.034721
virxsys,23262,1,0.0%,0.034723
grafting,23263,1,0.0%,0.034724
insert,23264,1,0.0%,0.034726
illicitly,23265,1,0.0%,0.034727
ctvt,23266,1,0.0%,0.034729
budwood,23267,1,0.0%,0.034730
toluene,23268,1,0.0%,0.034732
undercutting,23269,1,0.0%,0.034733
reindeer,23270,1,0.0%,0.034735
manuscipts,23271,1,0.0%,0.034736
submits,23272,1,0.0%,0.034738
carve,23273,1,0.0%,0.034739
stunningly,23274,1,0.0%,0.034741
shuts,23275,1,0.0%,0.034742
euperipatoides,23276,1,0.0%,0.034744
halliwell,23277,1,0.0%,0.034745
kynuna,23278,1,0.0%,0.034747
pluck,23279,1,0.0%,0.034748
fourfold,23280,1,0.0%,0.034750
hawker,23281,1,0.0%,0.034751
solidified,23282,1,0.0%,0.034753
regression,23283,1,0.0%,0.034754
siba,23284,1,0.0%,0.034756
pharaonic,23285,1,0.0%,0.034757
expeditiously,23286,1,0.0%,0.034759
absolve,23287,1,0.0%,0.034760
inquirion,23288,1,0.0%,0.034762
downplayed,23289,1,0.0%,0.034763
cons,23290,1,0.0%,0.034765
fijians,23291,1,0.0%,0.034766
fragmented,23292,1,0.0%,0.034768
sandal,23293,1,0.0%,0.034769
preceding,23294,1,0.0%,0.034770
preclinical,23295,1,0.0%,0.034772
holocene,23296,1,0.0%,0.034773
mannered,23297,1,0.0%,0.034775
morsels,23298,1,0.0%,0.034776
fool,23299,1,0.0%,0.034778
lori,23300,1,0.0%,0.034779
informally,23301,1,0.0%,0.034781
dietitian,23302,1,0.0%,0.034782
cytarabine,23303,1,0.0%,0.034784
necessity,23304,1,0.0%,0.034785
micronutrient,23305,1,0.0%,0.034787
mandurah,23306,1,0.0%,0.034788
colouration,23307,1,0.0%,0.034790
aspirated,23308,1,0.0%,0.034791
guardian,23309,1,0.0%,0.034793
kilowatt,23310,1,0.0%,0.034794
hyperbole,23311,1,0.0%,0.034796
saros,23312,1,0.0%,0.034797
timelines,23313,1,0.0%,0.034799
mckell,23314,1,0.0%,0.034800
pliability,23315,1,0.0%,0.034802
microelectromechanical,23316,1,0.0%,0.034803
garland,23317,1,0.0%,0.034805
swirl,23318,1,0.0%,0.034806
regretted,23319,1,0.0%,0.034808
dustier,23320,1,0.0%,0.034809
sergei,23321,1,0.0%,0.034811
dolichos,23322,1,0.0%,0.034812
leu,23323,1,0.0%,0.034814
greeting,23324,1,0.0%,0.034815
syringe,23325,1,0.0%,0.034817
constructive,23326,1,0.0%,0.034818
growths,23327,1,0.0%,0.034820
krasnyi,23328,1,0.0%,0.034821
philippa,23329,1,0.0%,0.034823
unhindered,23330,1,0.0%,0.034824
lavatory,23331,1,0.0%,0.034826
polypipe,23332,1,0.0%,0.034827
cisplatin,23333,1,0.0%,0.034829
correlating,23334,1,0.0%,0.034830
samaria,23335,1,0.0%,0.034832
groupthink,23336,1,0.0%,0.034833
lindsey,23337,1,0.0%,0.034835
montages,23338,1,0.0%,0.034836
palaeoecology,23339,1,0.0%,0.034838
bashings,23340,1,0.0%,0.034839
unifying,23341,1,0.0%,0.034841
forties,23342,1,0.0%,0.034842
queuing,23343,1,0.0%,0.034844
prolongs,23344,1,0.0%,0.034845
prides,23345,1,0.0%,0.034847
subtypes,23346,1,0.0%,0.034848
cardiopulmonary,23347,1,0.0%,0.034850
ingest,23348,1,0.0%,0.034851
dieters,23349,1,0.0%,0.034853
rdcs,23350,1,0.0%,0.034854
manfred,23351,1,0.0%,0.034856
quickest,23352,1,0.0%,0.034857
hydrochloride,23353,1,0.0%,0.034859
supercomputers,23354,1,0.0%,0.034860
dielectric,23355,1,0.0%,0.034862
polycystic,23356,1,0.0%,0.034863
rkf,23357,1,0.0%,0.034865
seafarms,23358,1,0.0%,0.034866
imagers,23359,1,0.0%,0.034868
immunosupressed,23360,1,0.0%,0.034869
lychees,23361,1,0.0%,0.034870
acorns,23362,1,0.0%,0.034872
wrecked,23363,1,0.0%,0.034873
vigilance,23364,1,0.0%,0.034875
goodloe,23365,1,0.0%,0.034876
muir,23366,1,0.0%,0.034878
downey,23367,1,0.0%,0.034879
excluding,23368,1,0.0%,0.034881
lawful,23369,1,0.0%,0.034882
sausages,23370,1,0.0%,0.034884
kaye,23371,1,0.0%,0.034885
quirke,23372,1,0.0%,0.034887
hispanic,23373,1,0.0%,0.034888
oakey,23374,1,0.0%,0.034890
kenyan,23375,1,0.0%,0.034891
sendt,23376,1,0.0%,0.034893
reactive,23377,1,0.0%,0.034894
zoologists,23378,1,0.0%,0.034896
exhaled,23379,1,0.0%,0.034897
armoury,23380,1,0.0%,0.034899
aphids,23381,1,0.0%,0.034900
commented,23382,1,0.0%,0.034902
hyderabad,23383,1,0.0%,0.034903
cullity,23384,1,0.0%,0.034905
allay,23385,1,0.0%,0.034906
sublimation,23386,1,0.0%,0.034908
heinrich,23387,1,0.0%,0.034909
downpour,23388,1,0.0%,0.034911
duress,23389,1,0.0%,0.034912
oldies,23390,1,0.0%,0.034914
fok,23391,1,0.0%,0.034915
fuses,23392,1,0.0%,0.034917
honk,23393,1,0.0%,0.034918
interruptions,23394,1,0.0%,0.034920
ssp,23395,1,0.0%,0.034921
burnings,23396,1,0.0%,0.034923
murtoa,23397,1,0.0%,0.034924
warrawagine,23398,1,0.0%,0.034926
sandlewood,23399,1,0.0%,0.034927
spacesuits,23400,1,0.0%,0.034929
behaviourist,23401,1,0.0%,0.034930
insula,23402,1,0.0%,0.034932
ridiculous,23403,1,0.0%,0.034933
doogan,23404,1,0.0%,0.034935
lennart,23405,1,0.0%,0.034936
epson,23406,1,0.0%,0.034938
neurosurgery,23407,1,0.0%,0.034939
footfalls,23408,1,0.0%,0.034941
fractures,23409,1,0.0%,0.034942
stalling,23410,1,0.0%,0.034944
condensed,23411,1,0.0%,0.034945
cashflow,23412,1,0.0%,0.034947
arbiter,23413,1,0.0%,0.034948
teflon,23414,1,0.0%,0.034950
mcqueen,23415,1,0.0%,0.034951
kingfisher,23416,1,0.0%,0.034953
swellings,23417,1,0.0%,0.034954
hypobaric,23418,1,0.0%,0.034956
diverts,23419,1,0.0%,0.034957
pieced,23420,1,0.0%,0.034959
lunges,23421,1,0.0%,0.034960
neurotic,23422,1,0.0%,0.034962
felled,23423,1,0.0%,0.034963
grating,23424,1,0.0%,0.034965
australomelanesians,23425,1,0.0%,0.034966
dicoccoides,23426,1,0.0%,0.034968
eraser,23427,1,0.0%,0.034969
gherhardi,23428,1,0.0%,0.034971
fashions,23429,1,0.0%,0.034972
wrestle,23430,1,0.0%,0.034973
intuitions,23431,1,0.0%,0.034975
defensive,23432,1,0.0%,0.034976
seam,23433,1,0.0%,0.034978
inputting,23434,1,0.0%,0.034979
schlumberger,23435,1,0.0%,0.034981
schneider,23436,1,0.0%,0.034982
gatherting,23437,1,0.0%,0.034984
gus,23438,1,0.0%,0.034985
angered,23439,1,0.0%,0.034987
rowntree,23440,1,0.0%,0.034988
gripped,23441,1,0.0%,0.034990
claus,23442,1,0.0%,0.034991
watershed,23443,1,0.0%,0.034993
societal,23444,1,0.0%,0.034994
aring,23445,1,0.0%,0.034996
competitively,23446,1,0.0%,0.034997
pricey,23447,1,0.0%,0.034999
plugs,23448,1,0.0%,0.035000
marat,23449,1,0.0%,0.035002
doney,23450,1,0.0%,0.035003
nebular,23451,1,0.0%,0.035005
allsopp,23452,1,0.0%,0.035006
ellen,23453,1,0.0%,0.035008
buzz,23454,1,0.0%,0.035009
sympathises,23455,1,0.0%,0.035011
taraneh,23456,1,0.0%,0.035012
correy,23457,1,0.0%,0.035014
colbeck,23458,1,0.0%,0.035015
embezzled,23459,1,0.0%,0.035017
balmoral,23460,1,0.0%,0.035018
undemocratic,23461,1,0.0%,0.035020
catalin,23462,1,0.0%,0.035021
adoption,23463,1,0.0%,0.035023
moult,23464,1,0.0%,0.035024
berkshire,23465,1,0.0%,0.035026
purchasers,23466,1,0.0%,0.035027
mannheimia,23467,1,0.0%,0.035029
dfat,23468,1,0.0%,0.035030
zoloft,23469,1,0.0%,0.035032
classifies,23470,1,0.0%,0.035033
barra,23471,1,0.0%,0.035035
operatives,23472,1,0.0%,0.035036
walhalla,23473,1,0.0%,0.035038
inbuilt,23474,1,0.0%,0.035039
hearth,23475,1,0.0%,0.035041
denver,23476,1,0.0%,0.035042
woodsreef,23477,1,0.0%,0.035044
volunteering,23478,1,0.0%,0.035045
joff,23479,1,0.0%,0.035047
fortifies,23480,1,0.0%,0.035048
finite,23481,1,0.0%,0.035050
biophysics,23482,1,0.0%,0.035051
lyell,23483,1,0.0%,0.035053
objectively,23484,1,0.0%,0.035054
nepal,23485,1,0.0%,0.035056
locating,23486,1,0.0%,0.035057
dulled,23487,1,0.0%,0.035059
indefinite,23488,1,0.0%,0.035060
intractable,23489,1,0.0%,0.035062
disproved,23490,1,0.0%,0.035063
bothering,23491,1,0.0%,0.035065
ralston,23492,1,0.0%,0.035066
coerced,23493,1,0.0%,0.035068
paragraph,23494,1,0.0%,0.035069
eumundi,23495,1,0.0%,0.035071
eyebrow,23496,1,0.0%,0.035072
hilly,23497,1,0.0%,0.035073
riskier,23498,1,0.0%,0.035075
cochlea,23499,1,0.0%,0.035076
shuffling,23500,1,0.0%,0.035078
prioritises,23501,1,0.0%,0.035079
thevenard,23502,1,0.0%,0.035081
subscribers,23503,1,0.0%,0.035082
exclusivity,23504,1,0.0%,0.035084
happier,23505,1,0.0%,0.035085
tackles,23506,1,0.0%,0.035087
peaceniks,23507,1,0.0%,0.035088
companionship,23508,1,0.0%,0.035090
monofilament,23509,1,0.0%,0.035091
maternity,23510,1,0.0%,0.035093
impressing,23511,1,0.0%,0.035094
blushers,23512,1,0.0%,0.035096
papasena,23513,1,0.0%,0.035097
bald,23514,1,0.0%,0.035099
grasshoppers,23515,1,0.0%,0.035100
etchings,23516,1,0.0%,0.035102
xavier,23517,1,0.0%,0.035103
mumble,23518,1,0.0%,0.035105
ziggy,23519,1,0.0%,0.035106
counteracts,23520,1,0.0%,0.035108
nicaragua,23521,1,0.0%,0.035109
obsession,23522,1,0.0%,0.035111
trainor,23523,1,0.0%,0.035112
dislodge,23524,1,0.0%,0.035114
montana,23525,1,0.0%,0.035115
slab,23526,1,0.0%,0.035117
ee,23527,1,0.0%,0.035118
pluripotent,23528,1,0.0%,0.035120
dignified,23529,1,0.0%,0.035121
clamping,23530,1,0.0%,0.035123
toothpicks,23531,1,0.0%,0.035124
ryu,23532,1,0.0%,0.035126
gigapascals,23533,1,0.0%,0.035127
slaked,23534,1,0.0%,0.035129
totalled,23535,1,0.0%,0.035130
thylacines,23536,1,0.0%,0.035132
zucchini,23537,1,0.0%,0.035133
kaniva,23538,1,0.0%,0.035135
determinations,23539,1,0.0%,0.035136
aetosaurs,23540,1,0.0%,0.035138
jebel,23541,1,0.0%,0.035139
successes,23542,1,0.0%,0.035141
lynchburg,23543,1,0.0%,0.035142
fare,23544,1,0.0%,0.035144
biomolecules,23545,1,0.0%,0.035145
torbj,23546,1,0.0%,0.035147
laiyan,23547,1,0.0%,0.035148
hesketh,23548,1,0.0%,0.035150
halley,23549,1,0.0%,0.035151
fjernvarme,23550,1,0.0%,0.035153
floors,23551,1,0.0%,0.035154
resurged,23552,1,0.0%,0.035156
micromachined,23553,1,0.0%,0.035157
coldest,23554,1,0.0%,0.035159
sari,23555,1,0.0%,0.035160
capita,23556,1,0.0%,0.035162
unsurprisingly,23557,1,0.0%,0.035163
ooze,23558,1,0.0%,0.035165
reasoning,23559,1,0.0%,0.035166
implantable,23560,1,0.0%,0.035168
longicollis,23561,1,0.0%,0.035169
volt,23562,1,0.0%,0.035171
recalling,23563,1,0.0%,0.035172
rambunctious,23564,1,0.0%,0.035174
enhancer,23565,1,0.0%,0.035175
competent,23566,1,0.0%,0.035176
lattanzio,23567,1,0.0%,0.035178
leyland,23568,1,0.0%,0.035179
hartman,23569,1,0.0%,0.035181
caching,23570,1,0.0%,0.035182
sumpter,23571,1,0.0%,0.035184
gibb,23572,1,0.0%,0.035185
ahh,23573,1,0.0%,0.035187
sly,23574,1,0.0%,0.035188
flap,23575,1,0.0%,0.035190
brushman,23576,1,0.0%,0.035191
subsiding,23577,1,0.0%,0.035193
olver,23578,1,0.0%,0.035194
objectification,23579,1,0.0%,0.035196
abraham,23580,1,0.0%,0.035197
fiddles,23581,1,0.0%,0.035199
equip,23582,1,0.0%,0.035200
asio,23583,1,0.0%,0.035202
venoms,23584,1,0.0%,0.035203
jelbart,23585,1,0.0%,0.035205
specialising,23586,1,0.0%,0.035206
canavan,23587,1,0.0%,0.035208
handiwork,23588,1,0.0%,0.035209
sealing,23589,1,0.0%,0.035211
applaud,23590,1,0.0%,0.035212
sanction,23591,1,0.0%,0.035214
crickets,23592,1,0.0%,0.035215
himalayan,23593,1,0.0%,0.035217
occured,23594,1,0.0%,0.035218
erectile,23595,1,0.0%,0.035220
kinetic,23596,1,0.0%,0.035221
resurrection,23597,1,0.0%,0.035223
iver,23598,1,0.0%,0.035224
gynaecologists,23599,1,0.0%,0.035226
gambiae,23600,1,0.0%,0.035227
berta,23601,1,0.0%,0.035229
magnometer,23602,1,0.0%,0.035230
trailblazing,23603,1,0.0%,0.035232
dermatological,23604,1,0.0%,0.035233
organophospate,23605,1,0.0%,0.035235
oar,23606,1,0.0%,0.035236
voiceprints,23607,1,0.0%,0.035238
inward,23608,1,0.0%,0.035239
mandyam,23609,1,0.0%,0.035241
rowelli,23610,1,0.0%,0.035242
carving,23611,1,0.0%,0.035244
fueltrack,23612,1,0.0%,0.035245
